area,age,gender,number
Tana River,72,total,346
Tana River,73,male,189
Tana River,73,female,156
Tana River,73,total,345
Tana River,74,male,145
Tana River,74,female,139
Tana River,74,total,284
Tana River,75,male,205
Tana River,75,female,232
Tana River,75,total,437
Tana River,76,male,135
Tana River,76,female,139
Tana River,76,total,274
Tana River,77,male,113
Tana River,77,female,86
Tana River,77,total,199
Tana River,78,male,115
Tana River,78,female,82
Tana River,78,total,197
Tana River,79,male,140
Tana River,79,female,115
Tana River,79,total,255
Tana River,80,male,243
Tana River,80,female,307
Tana River,80,total,550
Tana River,81,male,62
Tana River,81,female,72
Tana River,81,total,134
Tana River,82,male,70
Tana River,82,female,42
Tana River,82,total,112
Tana River,83,male,54
Tana River,83,female,56
Tana River,83,total,110
Tana River,84,male,52
Tana River,84,female,45
Tana River,84,total,97
Tana River,85,male,82
Tana River,85,female,64
Tana River,85,total,146
Tana River,86,male,38
Tana River,86,female,33
Tana River,86,total,71
Tana River,87,male,53
Tana River,87,female,46
Tana River,87,total,99
Tana River,88,male,36
Tana River,88,female,14
Tana River,88,total,50
Tana River,89,male,46
Tana River,89,female,72
Tana River,89,total,118
Tana River,90,male,53
Tana River,90,female,95
Tana River,90,total,148
Tana River,91,male,11
Tana River,91,female,29
Tana River,91,total,40
Tana River,92,male,9
Tana River,92,female,14
Tana River,92,total,23
Tana River,93,male,9
Tana River,93,female,13
Tana River,93,total,22
Tana River,94,male,7
Tana River,94,female,4
Tana River,94,total,11
Tana River,95,male,11
Tana River,95,female,22
Tana River,95,total,33
Tana River,96,male,8
Tana River,96,female,11
Tana River,96,total,19
Tana River,97,male,3
Tana River,97,female,10
Tana River,97,total,13
Tana River,98,male,6
Tana River,98,female,10
Tana River,98,total,16
Tana River,99,male,9
Tana River,99,female,14
Tana River,99,total,23
Tana River,100+,male,37
Tana River,100+,female,50
Tana River,100+,total,87
Tana River,Not Stated,male,5
Tana River,Not Stated,female,1
Tana River,Not Stated,total,6
Lamu,0,male,1824
Lamu,0,female,1765
Lamu,0,total,3589
Lamu,1,male,1808
Lamu,1,female,1750
Lamu,1,total,3558
Lamu,2,male,1949
Lamu,2,female,1867
Lamu,2,total,3816
Lamu,3,male,1968
Lamu,3,female,1869
Lamu,3,total,3837
Lamu,4,male,2055
Lamu,4,female,1883
Lamu,4,total,3938
Lamu,5,male,2014
Lamu,5,female,1908
Lamu,5,total,3922
Lamu,6,male,1949
Lamu,6,female,1853
Lamu,6,total,3802
Lamu,7,male,1810
Lamu,7,female,1823
Lamu,7,total,3633
Lamu,8,male,1901
Lamu,8,female,1880
Lamu,8,total,3781
Lamu,9,male,1831
Lamu,9,female,1777
Lamu,9,total,3608
Lamu,10,male,1962
Lamu,10,female,1873
Lamu,10,total,3835
Lamu,11,male,1740
Lamu,11,female,1686
Lamu,11,total,3426
Lamu,12,male,1995
Lamu,12,female,1817
Lamu,12,total,3812
Lamu,13,male,2024
Lamu,13,female,1972
Lamu,13,total,3996
Lamu,14,male,1771
Lamu,14,female,1633
Lamu,14,total,3404
Lamu,15,male,1673
Lamu,15,female,1594
Lamu,15,total,3267
Lamu,16,male,1613
Lamu,16,female,1508
Lamu,16,total,3121
Lamu,17,male,1678
Lamu,17,female,1439
Lamu,17,total,3117
Lamu,18,male,1497
Lamu,18,female,1351
Lamu,18,total,2848
Lamu,19,male,1462
Lamu,19,female,1337
Lamu,19,total,2799
Lamu,20,male,1473
Lamu,20,female,1423
Lamu,20,total,2896
Lamu,21,male,1251
Lamu,21,female,1073
Lamu,21,total,2324
Lamu,22,male,1555
Lamu,22,female,1273
Lamu,22,total,2828
Lamu,23,male,1421
Lamu,23,female,1213
Lamu,23,total,2634
Lamu,24,male,1434
Lamu,24,female,1054
Lamu,24,total,2488
Lamu,25,male,1613
Lamu,25,female,1191
Lamu,25,total,2804
Lamu,26,male,1387
Lamu,26,female,1139
Lamu,26,total,2526
Lamu,27,male,1328
Lamu,27,female,1037
Lamu,27,total,2365
Lamu,28,male,1119
Lamu,28,female,882
Lamu,28,total,2001
Lamu,29,male,1106
Lamu,29,female,834
Lamu,29,total,1940
Lamu,30,male,1397
Lamu,30,female,1223
Lamu,30,total,2620
Lamu,31,male,1130
Lamu,31,female,941
Lamu,31,total,2071
Lamu,32,male,1258
Lamu,32,female,1078
Lamu,32,total,2336
Lamu,33,male,980
Lamu,33,female,849
Lamu,33,total,1829
Lamu,34,male,909
Lamu,34,female,791
Lamu,34,total,1700
Lamu,35,male,1184
Lamu,35,female,1017
Lamu,35,total,2201
Lamu,36,male,929
Lamu,36,female,791
Lamu,36,total,1720
Lamu,37,male,852
Lamu,37,female,718
Lamu,37,total,1570
Lamu,38,male,629
Lamu,38,female,534
Lamu,38,total,1163
Lamu,39,male,707
Lamu,39,female,500
Lamu,39,total,1207
Lamu,40,male,1000
Lamu,40,female,740
Lamu,40,total,1740
Lamu,41,male,1037
Lamu,41,female,933
Lamu,41,total,1970
Lamu,42,male,769
Lamu,42,female,632
Lamu,42,total,1401
Lamu,43,male,606
Lamu,43,female,480
Lamu,43,total,1086
Lamu,44,male,484
Lamu,44,female,405
Lamu,44,total,889
Lamu,45,male,1008
Lamu,45,female,932
Lamu,45,total,1940
Lamu,46,male,647
Lamu,46,female,507
Lamu,46,total,1154
Lamu,47,male,617
Lamu,47,female,402
Lamu,47,total,1019
Lamu,48,male,478
Lamu,48,female,346
Lamu,48,total,824
Lamu,49,male,523
Lamu,49,female,410
Lamu,49,total,933
Lamu,50,male,749
Lamu,50,female,623
Lamu,50,total,1372
Lamu,51,male,514
Lamu,51,female,395
Lamu,51,total,909
Lamu,52,male,424
Lamu,52,female,352
Lamu,52,total,776
Lamu,53,male,289
Lamu,53,female,233
Lamu,53,total,522
Lamu,54,male,350
Lamu,54,female,244
Lamu,54,total,594
Lamu,55,male,417
Lamu,55,female,292
Lamu,55,total,709
Lamu,56,male,434
Lamu,56,female,399
Lamu,56,total,833
Lamu,57,male,365
Lamu,57,female,364
Lamu,57,total,729
Lamu,58,male,359
Lamu,58,female,340
Lamu,58,total,699
Lamu,59,male,397
Lamu,59,female,401
Lamu,59,total,798
Lamu,60,male,461
Lamu,60,female,482
Lamu,60,total,943
Lamu,61,male,277
Lamu,61,female,348
Lamu,61,total,625
Lamu,62,male,279
Lamu,62,female,220
Lamu,62,total,499
Lamu,63,male,286
Lamu,63,female,230
Lamu,63,total,516
Lamu,64,male,224
Lamu,64,female,171
Lamu,64,total,395
Lamu,65,male,314
Lamu,65,female,327
Lamu,65,total,641
Lamu,66,male,193
Lamu,66,female,217
Lamu,66,total,410
Lamu,67,male,264
Lamu,67,female,195
Lamu,67,total,459
Lamu,68,male,163
Lamu,68,female,135
Lamu,68,total,298
Lamu,69,male,220
Lamu,69,female,169
Lamu,69,total,389
Lamu,70,male,300
Lamu,70,female,360
Lamu,70,total,660
Lamu,71,male,169
Lamu,71,female,218
Lamu,71,total,387
Lamu,72,male,175
Lamu,72,female,102
Lamu,72,total,277
Lamu,73,male,139
Lamu,73,female,79
Lamu,73,total,218
Lamu,74,male,109
Lamu,74,female,87
Lamu,74,total,196
Lamu,75,male,121
Lamu,75,female,125
Lamu,75,total,246
Lamu,76,male,101
Lamu,76,female,99
Lamu,76,total,200
Lamu,77,male,80
Lamu,77,female,45
Lamu,77,total,125
Lamu,78,male,65
Lamu,78,female,36
Lamu,78,total,101
Lamu,79,male,68
Lamu,79,female,60
Lamu,79,total,128
Lamu,80,male,94
Lamu,80,female,137
Lamu,80,total,231
Lamu,81,male,48
Lamu,81,female,59
Lamu,81,total,107
Lamu,82,male,28
Lamu,82,female,24
Lamu,82,total,52
Lamu,83,male,40
Lamu,83,female,21
Lamu,83,total,61
Lamu,84,male,39
Lamu,84,female,27
Lamu,84,total,66
Lamu,85,male,30
Lamu,85,female,32
Lamu,85,total,62
Lamu,86,male,21
Lamu,86,female,32
Lamu,86,total,53
Lamu,87,male,28
Lamu,87,female,19
Lamu,87,total,47
Lamu,88,male,15
Lamu,88,female,11
Lamu,88,total,26
Lamu,89,male,15
Lamu,89,female,23
Lamu,89,total,38
Lamu,90,male,19
Lamu,90,female,39
Lamu,90,total,58
Lamu,91,male,7
Lamu,91,female,17
Lamu,91,total,24
Lamu,92,male,10
Lamu,92,female,5
Lamu,92,total,15
Lamu,93,male,3
Lamu,93,female,7
Lamu,93,total,10
Lamu,94,male,10
Lamu,94,female,8
Lamu,94,total,18
Lamu,95,male,6
Lamu,95,female,8
Lamu,95,total,14
Lamu,96,male,3
Lamu,96,female,8
Lamu,96,total,11
Lamu,97,male,4
Lamu,97,female,5
Lamu,97,total,9
Lamu,98,male,2
Lamu,98,female,2
Lamu,98,total,4
Lamu,99,male,3
Lamu,99,female,12
Lamu,99,total,15
Lamu,100+,male,14
Lamu,100+,female,35
Lamu,100+,total,49
Lamu,Not Stated,male,3
Lamu,Not Stated,female,1
Lamu,Not Stated,total,4
Taita/Taveta,0,male,3853
Taita/Taveta,0,female,3895
Taita/Taveta,0,total,7748
Taita/Taveta,1,male,3918
Taita/Taveta,1,female,3958
Taita/Taveta,1,total,7876
Taita/Taveta,2,male,3823
Taita/Taveta,2,female,3804
Taita/Taveta,2,total,7627
Taita/Taveta,3,male,3939
Taita/Taveta,3,female,3850
Taita/Taveta,3,total,7789
Taita/Taveta,4,male,3856
Taita/Taveta,4,female,3793
Taita/Taveta,4,total,7649
Taita/Taveta,5,male,3797
Taita/Taveta,5,female,3689
Taita/Taveta,5,total,7486
Taita/Taveta,6,male,3627
Taita/Taveta,6,female,3637
Taita/Taveta,6,total,7264
Taita/Taveta,7,male,3661
Taita/Taveta,7,female,3640
Taita/Taveta,7,total,7301
Taita/Taveta,8,male,3744
Taita/Taveta,8,female,3660
Taita/Taveta,8,total,7404
Taita/Taveta,9,male,3913
Taita/Taveta,9,female,3995
Taita/Taveta,9,total,7908
Taita/Taveta,10,male,3932
Taita/Taveta,10,female,3894
Taita/Taveta,10,total,7826
Taita/Taveta,11,male,3952
Taita/Taveta,11,female,3956
Taita/Taveta,11,total,7908
Taita/Taveta,12,male,4186
Taita/Taveta,12,female,3942
Taita/Taveta,12,total,8128
Taita/Taveta,13,male,4108
Taita/Taveta,13,female,4131
Taita/Taveta,13,total,8239
Taita/Taveta,14,male,3981
Taita/Taveta,14,female,3748
Taita/Taveta,14,total,7729
Taita/Taveta,15,male,3707
Taita/Taveta,15,female,3642
Taita/Taveta,15,total,7349
Taita/Taveta,16,male,3623
Taita/Taveta,16,female,3564
Taita/Taveta,16,total,7187
Taita/Taveta,17,male,3946
Taita/Taveta,17,female,3562
Taita/Taveta,17,total,7508
Taita/Taveta,18,male,3325
Taita/Taveta,18,female,2984
Taita/Taveta,18,total,6309
Taita/Taveta,19,male,3278
Taita/Taveta,19,female,3195
Taita/Taveta,19,total,6473
Taita/Taveta,20,male,3277
Taita/Taveta,20,female,3206
Taita/Taveta,20,total,6483
Taita/Taveta,21,male,2823
Taita/Taveta,21,female,2668
Taita/Taveta,21,total,5491
Taita/Taveta,22,male,2888
Taita/Taveta,22,female,2847
Taita/Taveta,22,total,5735
Taita/Taveta,23,male,3009
Taita/Taveta,23,female,2943
Taita/Taveta,23,total,5952
Taita/Taveta,24,male,2762
Taita/Taveta,24,female,2792
Taita/Taveta,24,total,5554
Taita/Taveta,25,male,3035
Taita/Taveta,25,female,2774
Taita/Taveta,25,total,5809
Taita/Taveta,26,male,2532
Taita/Taveta,26,female,2495
Taita/Taveta,26,total,5027
Taita/Taveta,27,male,2673
Taita/Taveta,27,female,2625
Taita/Taveta,27,total,5298
Taita/Taveta,28,male,2433
Taita/Taveta,28,female,2355
Taita/Taveta,28,total,4788
Taita/Taveta,29,male,2674
Taita/Taveta,29,female,2561
Taita/Taveta,29,total,5235
Taita/Taveta,30,male,3085
Taita/Taveta,30,female,2840
Taita/Taveta,30,total,5925
Taita/Taveta,31,male,2373
Taita/Taveta,31,female,2228
Taita/Taveta,31,total,4601
Taita/Taveta,32,male,2879
Taita/Taveta,32,female,2597
Taita/Taveta,32,total,5476
Taita/Taveta,33,male,2299
Taita/Taveta,33,female,2277
Taita/Taveta,33,total,4576
Taita/Taveta,34,male,2287
Taita/Taveta,34,female,2018
Taita/Taveta,34,total,4305
Taita/Taveta,35,male,2875
Taita/Taveta,35,female,2487
Taita/Taveta,35,total,5362
Taita/Taveta,36,male,2353
Taita/Taveta,36,female,2060
Taita/Taveta,36,total,4413
Taita/Taveta,37,male,2324
Taita/Taveta,37,female,2003
Taita/Taveta,37,total,4327
Taita/Taveta,38,male,1919
Taita/Taveta,38,female,1679
Taita/Taveta,38,total,3598
Taita/Taveta,39,male,2183
Taita/Taveta,39,female,1932
Taita/Taveta,39,total,4115
Taita/Taveta,40,male,2429
Taita/Taveta,40,female,2063
Taita/Taveta,40,total,4492
Taita/Taveta,41,male,2136
Taita/Taveta,41,female,1798
Taita/Taveta,41,total,3934
Taita/Taveta,42,male,2057
Taita/Taveta,42,female,1728
Taita/Taveta,42,total,3785
Taita/Taveta,43,male,1827
Taita/Taveta,43,female,1565
Taita/Taveta,43,total,3392
Taita/Taveta,44,male,1678
Taita/Taveta,44,female,1460
Taita/Taveta,44,total,3138
Taita/Taveta,45,male,2253
Taita/Taveta,45,female,1878
Taita/Taveta,45,total,4131
Taita/Taveta,46,male,1714
Taita/Taveta,46,female,1533
Taita/Taveta,46,total,3247
Taita/Taveta,47,male,1833
Taita/Taveta,47,female,1657
Taita/Taveta,47,total,3490
Taita/Taveta,48,male,1382
Taita/Taveta,48,female,1239
Taita/Taveta,48,total,2621
Taita/Taveta,49,male,1544
Taita/Taveta,49,female,1422
Taita/Taveta,49,total,2966
Taita/Taveta,50,male,1870
Taita/Taveta,50,female,1560
Taita/Taveta,50,total,3430
Taita/Taveta,51,male,1361
Taita/Taveta,51,female,1154
Taita/Taveta,51,total,2515
Taita/Taveta,52,male,1249
Taita/Taveta,52,female,1080
Taita/Taveta,52,total,2329
Taita/Taveta,53,male,1064
Taita/Taveta,53,female,926
Taita/Taveta,53,total,1990
Taita/Taveta,54,male,1228
Taita/Taveta,54,female,1142
Taita/Taveta,54,total,2370
Taita/Taveta,55,male,1222
Taita/Taveta,55,female,1083
Taita/Taveta,55,total,2305
Taita/Taveta,56,male,1326
Taita/Taveta,56,female,1172
Taita/Taveta,56,total,2498
Taita/Taveta,57,male,1135
Taita/Taveta,57,female,1448
Taita/Taveta,57,total,2583
Taita/Taveta,58,male,838
Taita/Taveta,58,female,966
Taita/Taveta,58,total,1804
Taita/Taveta,59,male,1011
Taita/Taveta,59,female,1046
Taita/Taveta,59,total,2057
Taita/Taveta,60,male,1148
Taita/Taveta,60,female,1298
Taita/Taveta,60,total,2446
Taita/Taveta,61,male,904
Taita/Taveta,61,female,935
Taita/Taveta,61,total,1839
Taita/Taveta,62,male,909
Taita/Taveta,62,female,883
Taita/Taveta,62,total,1792
Taita/Taveta,63,male,844
Taita/Taveta,63,female,823
Taita/Taveta,63,total,1667
Taita/Taveta,64,male,688
Taita/Taveta,64,female,645
Taita/Taveta,64,total,1333
Taita/Taveta,65,male,883
Taita/Taveta,65,female,1028
Taita/Taveta,65,total,1911
Taita/Taveta,66,male,706
Taita/Taveta,66,female,676
Taita/Taveta,66,total,1382
Taita/Taveta,67,male,858
Taita/Taveta,67,female,785
Taita/Taveta,67,total,1643
Taita/Taveta,68,male,513
Taita/Taveta,68,female,404
Taita/Taveta,68,total,917
Taita/Taveta,69,male,632
Taita/Taveta,69,female,742
Taita/Taveta,69,total,1374
Taita/Taveta,70,male,669
Taita/Taveta,70,female,1062
Taita/Taveta,70,total,1731
Taita/Taveta,71,male,495
Taita/Taveta,71,female,549
Taita/Taveta,71,total,1044
Taita/Taveta,72,male,449
Taita/Taveta,72,female,392
Taita/Taveta,72,total,841
Taita/Taveta,73,male,376
Taita/Taveta,73,female,370
Taita/Taveta,73,total,746
Taita/Taveta,74,male,364
Taita/Taveta,74,female,494
Taita/Taveta,74,total,858
Taita/Taveta,75,male,317
Taita/Taveta,75,female,394
Taita/Taveta,75,total,711
Taita/Taveta,76,male,239
Taita/Taveta,76,female,283
Taita/Taveta,76,total,522
Taita/Taveta,77,male,323
Taita/Taveta,77,female,340
Taita/Taveta,77,total,663
Taita/Taveta,78,male,191
Taita/Taveta,78,female,212
Taita/Taveta,78,total,403
Taita/Taveta,79,male,255
Taita/Taveta,79,female,406
Taita/Taveta,79,total,661
Taita/Taveta,80,male,283
Taita/Taveta,80,female,446
Taita/Taveta,80,total,729
Taita/Taveta,81,male,168
Taita/Taveta,81,female,253
Taita/Taveta,81,total,421
Taita/Taveta,82,male,134
Taita/Taveta,82,female,169
Taita/Taveta,82,total,303
Taita/Taveta,83,male,156
Taita/Taveta,83,female,224
Taita/Taveta,83,total,380
Taita/Taveta,84,male,119
Taita/Taveta,84,female,217
Taita/Taveta,84,total,336
Taita/Taveta,85,male,115
Taita/Taveta,85,female,193
Taita/Taveta,85,total,308
Taita/Taveta,86,male,81
Taita/Taveta,86,female,97
Taita/Taveta,86,total,178
Taita/Taveta,87,male,80
Taita/Taveta,87,female,183
Taita/Taveta,87,total,263
Taita/Taveta,88,male,60
Taita/Taveta,88,female,85
Taita/Taveta,88,total,145
Taita/Taveta,89,male,85
Taita/Taveta,89,female,279
Taita/Taveta,89,total,364
Taita/Taveta,90,male,53
Taita/Taveta,90,female,135
Taita/Taveta,90,total,188
Taita/Taveta,91,male,36
Taita/Taveta,91,female,78
Taita/Taveta,91,total,114
Taita/Taveta,92,male,30
Taita/Taveta,92,female,33
Taita/Taveta,92,total,63
Taita/Taveta,93,male,26
Taita/Taveta,93,female,43
Taita/Taveta,93,total,69
Taita/Taveta,94,male,17
Taita/Taveta,94,female,48
Taita/Taveta,94,total,65
Taita/Taveta,95,male,23
Taita/Taveta,95,female,45
Taita/Taveta,95,total,68
Taita/Taveta,96,male,10
Taita/Taveta,96,female,27
Taita/Taveta,96,total,37
Taita/Taveta,97,male,19
Taita/Taveta,97,female,26
Taita/Taveta,97,total,45
Taita/Taveta,98,male,8
Taita/Taveta,98,female,29
Taita/Taveta,98,total,37
Taita/Taveta,99,male,19
Taita/Taveta,99,female,63
Taita/Taveta,99,total,82
Taita/Taveta,100+,male,41
Taita/Taveta,100+,female,86
Taita/Taveta,100+,total,127
Taita/Taveta,Not Stated,male,2
Taita/Taveta,Not Stated,female,1
Taita/Taveta,Not Stated,total,3
Garissa,0,male,6185
Garissa,0,female,6242
Garissa,0,total,12427
Garissa,1,male,8506
Garissa,1,female,8323
Garissa,1,total,16829
Garissa,2,male,14351
Garissa,2,female,13897
Garissa,2,total,28248
Garissa,3,male,12780
Garissa,3,female,12173
Garissa,3,total,24953
Garissa,4,male,15204
Garissa,4,female,13955
Garissa,4,total,29159
Garissa,5,male,14020
Garissa,5,female,12877
Garissa,5,total,26897
Garissa,6,male,15676
Garissa,6,female,14411
Garissa,6,total,30087
Garissa,7,male,11774
Garissa,7,female,10584
Garissa,7,total,22358
Garissa,8,male,17657
Garissa,8,female,15572
Garissa,8,total,33229
Garissa,9,male,11900
Garissa,9,female,10745
Garissa,9,total,22645
Garissa,10,male,22359
Garissa,10,female,18002
Garissa,10,total,40361
Garissa,11,male,10025
Garissa,11,female,9570
Garissa,11,total,19595
Garissa,12,male,18139
Garissa,12,female,11715
Garissa,12,total,29854
Garissa,13,male,12830
Garissa,13,female,8902
Garissa,13,total,21732
Garissa,14,male,15381
Garissa,14,female,9740
Garissa,14,total,25121
Garissa,15,male,18683
Garissa,15,female,11661
Garissa,15,total,30344
Garissa,16,male,14577
Garissa,16,female,9264
Garissa,16,total,23841
Garissa,17,male,13681
Garissa,17,female,9001
Garissa,17,total,22682
Garissa,18,male,14795
Garissa,18,female,10404
Garissa,18,total,25199
Garissa,19,male,8839
Garissa,19,female,7190
Garissa,19,total,16029
Garissa,20,male,18115
Garissa,20,female,14578
Garissa,20,total,32693
Garissa,21,male,6924
Garissa,21,female,5785
Garissa,21,total,12709
Garissa,22,male,8090
Garissa,22,female,7193
Garissa,22,total,15283
Garissa,23,male,6991
Garissa,23,female,5982
Garissa,23,total,12973
Garissa,24,male,6051
Garissa,24,female,5364
Garissa,24,total,11415
Garissa,25,male,11781
Garissa,25,female,10875
Garissa,25,total,22656
Garissa,26,male,5408
Garissa,26,female,4836
Garissa,26,total,10244
Garissa,27,male,4740
Garissa,27,female,4174
Garissa,27,total,8914
Garissa,28,male,6293
Garissa,28,female,6280
Garissa,28,total,12573
Garissa,29,male,4554
Garissa,29,female,4327
Garissa,29,total,8881
Garissa,30,male,13086
Garissa,30,female,12429
Garissa,30,total,25515
Garissa,31,male,3183
Garissa,31,female,3138
Garissa,31,total,6321
Garissa,32,male,4630
Garissa,32,female,4589
Garissa,32,total,9219
Garissa,33,male,3044
Garissa,33,female,2997
Garissa,33,total,6041
Garissa,34,male,2735
Garissa,34,female,2678
Garissa,34,total,5413
Garissa,35,male,7043
Garissa,35,female,7163
Garissa,35,total,14206
Garissa,36,male,2888
Garissa,36,female,3062
Garissa,36,total,5950
Garissa,37,male,2342
Garissa,37,female,2488
Garissa,37,total,4830
Garissa,38,male,3412
Garissa,38,female,3574
Garissa,38,total,6986
Garissa,39,male,2367
Garissa,39,female,2343
Garissa,39,total,4710
Garissa,40,male,9731
Garissa,40,female,7476
Garissa,40,total,17207
Garissa,41,male,2222
Garissa,41,female,2261
Garissa,41,total,4483
Garissa,42,male,2639
Garissa,42,female,2164
Garissa,42,total,4803
Garissa,43,male,1990
Garissa,43,female,1837
Garissa,43,total,3827
Garissa,44,male,1143
Garissa,44,female,910
Garissa,44,total,2053
Garissa,45,male,5187
Garissa,45,female,3904
Garissa,45,total,9091
Garissa,46,male,1400
Garissa,46,female,1141
Garissa,46,total,2541
Garissa,47,male,1329
Garissa,47,female,1041
Garissa,47,total,2370
Garissa,48,male,1668
Garissa,48,female,1292
Garissa,48,total,2960
Garissa,49,male,1241
Garissa,49,female,1079
Garissa,49,total,2320
Garissa,50,male,5838
Garissa,50,female,3934
Garissa,50,total,9772
Garissa,51,male,903
Garissa,51,female,668
Garissa,51,total,1571
Garissa,52,male,1619
Garissa,52,female,1156
Garissa,52,total,2775
Garissa,53,male,810
Garissa,53,female,572
Garissa,53,total,1382
Garissa,54,male,1110
Garissa,54,female,782
Garissa,54,total,1892
Garissa,55,male,1591
Garissa,55,female,1142
Garissa,55,total,2733
Garissa,56,male,1036
Garissa,56,female,789
Garissa,56,total,1825
Garissa,57,male,765
Garissa,57,female,617
Garissa,57,total,1382
Garissa,58,male,988
Garissa,58,female,718
Garissa,58,total,1706
Garissa,59,male,959
Garissa,59,female,738
Garissa,59,total,1697
Garissa,60,male,3210
Garissa,60,female,2266
Garissa,60,total,5476
Garissa,61,male,670
Garissa,61,female,440
Garissa,61,total,1110
Garissa,62,male,691
Garissa,62,female,391
Garissa,62,total,1082
Garissa,63,male,619
Garissa,63,female,410
Garissa,63,total,1029
Garissa,64,male,443
Garissa,64,female,280
Garissa,64,total,723
Garissa,65,male,1041
Garissa,65,female,767
Garissa,65,total,1808
Garissa,66,male,393
Garissa,66,female,294
Garissa,66,total,687
Garissa,67,male,378
Garissa,67,female,314
Garissa,67,total,692
Garissa,68,male,463
Garissa,68,female,277
Garissa,68,total,740
Garissa,69,male,505
Garissa,69,female,365
Garissa,69,total,870
Garissa,70,male,1598
Garissa,70,female,1175
Garissa,70,total,2773
Garissa,71,male,290
